Date,Price,Market Value,Realized Value
1/22/21,32978.65509,5.72272E+11,2.16453E+11
1/21/21,30834.97592,6.60996E+11,2.16031E+11
1/20/21,35500.97574,6.70232E+11,2.162E+11
1/19/21,35910.44306,6.81625E+11,2.15625E+11
1/18/21,36635.73709,6.6674E+11,2.14907E+11
1/17/21,35824.8613,6.71076E+11,2.13557E+11
1/16/21,35999.69233,6.85743E+11,2.12967E+11
1/15/21,36751.1187,7.3085E+11,2.12272E+11
1/14/21,39115.1617,6.95031E+11,2.11142E+11
1/13/21,37380.05783,6.33119E+11,2.09012E+11
1/12/21,34033.12703,6.61313E+11,2.07303E+11
1/11/21,35435.65105,7.1096E+11,2.06447E+11
1/10/21,38177.89365,7.48166E+11,2.05054E+11
1/9/21,40258.28208,7.5505E+11,2.03539E+11
1/8/21,40638.66322,7.34285E+11,2.00127E+11
1/7/21,39485.03872,6.86344E+11,1.94859E+11
1/6/21,36845.42719,6.31814E+11,1.892E+11
1/5/21,34033.02844,5.95035E+11,1.85563E+11
1/4/21,32013.65761,6.14902E+11,1.82518E+11
1/3/21,33061.90871,5.98995E+11,1.80167E+11
1/2/21,32200.20091,5.46768E+11,1.77064E+11
1/1/21,29402.17695,5.38289E+11,1.73596E+11
12/31/20,28961.16419,5.37234E+11,1.71741E+11
12/30/20,28886.31585,5.08155E+11,1.70272E+11
12/29/20,27360.00519,5.02826E+11,1.68307E+11
12/28/20,27032.28915,4.87338E+11,1.65655E+11
12/27/20,26250.45779,4.91735E+11,1.61891E+11
12/26/20,26463.33316,4.5856E+11,1.60404E+11
12/25/20,24706.34135,4.41283E+11,1.59301E+11
12/24/20,23725.78808,4.31967E+11,1.58838E+11
12/23/20,23228.62932,4.43097E+11,1.57363E+11
12/22/20,23820.55782,4.22096E+11,1.55875E+11
12/21/20,22723.09565,4.36272E+11,1.54005E+11
12/20/20,23475.54147,4.43639E+11,1.53316E+11
12/19/20,23850.64571,4.30364E+11,1.5245E+11
12/18/20,23138.05757,4.2399E+11,1.51697E+11
12/17/20,22811.01828,3.9674E+11,1.49096E+11
12/16/20,21358.63,3.6123E+11,1.46791E+11
12/15/20,19436.29477,3.58163E+11,1.45286E+11
12/14/20,19270.45298,3.56082E+11,1.44762E+11
12/13/20,19163.82729,3.49067E+11,1.44365E+11
12/12/20,18815.68435,3.35427E+11,1.43273E+11
12/11/20,18037.61144,3.39169E+11,1.42833E+11
12/10/20,18254.41259,3.44519E+11,1.42586E+11
12/9/20,18548.17205,3.40254E+11,1.4237E+11
12/8/20,18313.23359,3.56296E+11,1.4168E+11
12/7/20,19176.89398,3.60149E+11,1.41457E+11
12/6/20,19376.0995,3.55884E+11,1.41067E+11
12/5/20,19158.83154,3.46526E+11,1.40855E+11
12/4/20,18657.34697,3.60998E+11,1.40649E+11
12/3/20,19440.18495,3.57018E+11,1.4035E+11
12/2/20,19222.12811,3.49058E+11,1.39748E+11
12/1/20,18784.53707,3.65102E+11,1.39003E+11
11/30/20,19704.01209,3.37675E+11,1.38382E+11
11/29/20,18200.00991,3.29103E+11,1.37311E+11
11/28/20,17735.39958,3.18324E+11,1.3703E+11
11/27/20,17150.16147,3.18448E+11,1.3681E+11
11/26/20,17169.69837,3.47462E+11,1.36469E+11
11/25/20,18713.38153,3.55873E+11,1.36123E+11
11/24/20,19168.06393,3.41032E+11,1.35726E+11
11/23/20,18372.29556,3.41023E+11,1.34849E+11
11/22/20,18434.30493,3.46765E+11,1.34263E+11
11/21/20,18703.92912,3.469E+11,1.33982E+11
11/20/20,18684.69659,3.31087E+11,1.33352E+11
11/19/20,17825.90282,3.3007E+11,1.31967E+11
11/18/20,17786.11943,3.28075E+11,1.31553E+11
11/17/20,17676.56807,3.08916E+11,1.30269E+11
11/16/20,16720.14495,2.93886E+11,1.29388E+11
11/15/20,15946.20023,2.96299E+11,1.28962E+11
11/14/20,16071.50188,3.02836E+11,1.28819E+11
11/13/20,16327.26831,3.01546E+11,1.28601E+11
11/12/20,16314.9691,2.9135E+11,1.28176E+11
11/11/20,15696.27664,2.84009E+11,1.27608E+11
11/10/20,15307.29691,2.84124E+11,1.2723E+11
11/9/20,15334.47855,2.87263E+11,1.26931E+11
11/8/20,15480.69995,2.75105E+11,1.26591E+11
11/7/20,14835.49206,2.88774E+11,1.25999E+11
11/6/20,15597.04455,2.89397E+11,1.25918E+11
11/5/20,15604.4624,2.62214E+11,1.25358E+11
11/4/20,14150.50474,2.60096E+11,1.24212E+11
11/3/20,14024.22384,2.51506E+11,1.23822E+11
11/2/20,13551.60276,2.53481E+11,1.21961E+11
11/1/20,13729.43232,2.56326E+11,1.21617E+11
10/31/20,13792.54598,2.51537E+11,1.21405E+11
10/30/20,13561.92112,2.49488E+11,1.21177E+11
10/29/20,13457.64719,2.46286E+11,1.20997E+11
10/28/20,13277.4554,2.52877E+11,1.20682E+11
10/27/20,13642.2693,2.42158E+11,1.20445E+11
10/26/20,13065.37303,2.41435E+11,1.20002E+11
10/25/20,13036.1664,2.43055E+11,1.19869E+11
10/24/20,13119.10987,2.39917E+11,1.19735E+11
10/23/20,12935.12255,2.40697E+11,1.19473E+11
10/22/20,12977.34543,2.37503E+11,1.19181E+11
10/21/20,12805.89179,2.20977E+11,1.18205E+11
10/20/20,11921.28279,2.17858E+11,1.17722E+11
10/19/20,11758.01777,2.13352E+11,1.1749E+11
10/18/20,11510.0492,2.10627E+11,1.17137E+11
10/17/20,11369.83302,2.09877E+11,1.17085E+11
10/16/20,11325.37157,2.13188E+11,1.17045E+11
10/15/20,11512.30099,2.11739E+11,1.17004E+11
10/14/20,11427.42174,2.11776E+11,1.1688E+11
10/13/20,11428.42499,2.13778E+11,1.16755E+11
10/12/20,11537.90429,2.10815E+11,1.1666E+11
10/11/20,11372.93033,2.09482E+11,1.16535E+11
10/10/20,11301.97962,2.04845E+11,1.16446E+11
10/9/20,11059.01775,2.02449E+11,1.16364E+11
10/8/20,10931.05005,1.97619E+11,1.16232E+11
10/7/20,10666.55178,1.96344E+11,1.16123E+11
10/6/20,10600.33219,1.99815E+11,1.16048E+11
10/5/20,10796.39464,1.97606E+11,1.16035E+11
10/4/20,10672.14776,1.95347E+11,1.15969E+11
10/3/20,10547.09019,1.95785E+11,1.15933E+11
10/2/20,10573.92285,1.96523E+11,1.15919E+11
10/1/20,10620.22173,1.99569E+11,1.15896E+11
9/30/20,10799.72778,2.0071E+11,1.15896E+11
9/29/20,10844.12056,1.98001E+11,1.15859E+11
9/28/20,10694.3912,1.99642E+11,1.15652E+11
9/27/20,10777.15081,1.98627E+11,1.15618E+11
9/26/20,10732.85396,1.97911E+11,1.15588E+11
9/25/20,10692.76616,1.98792E+11,1.15537E+11
9/24/20,10739.08596,1.89537E+11,1.15464E+11
9/23/20,10236.56202,1.94941E+11,1.1538E+11
9/22/20,10531.05968,1.928E+11,1.15434E+11
9/21/20,10416.40674,2.02108E+11,1.15323E+11
9/20/20,10921.35861,2.05047E+11,1.1538E+11
9/19/20,11081.84704,2.02309E+11,1.15334E+11
9/18/20,10934.91133,2.02506E+11,1.15223E+11
9/17/20,10942.42467,2.02676E+11,1.15126E+11
9/16/20,10957.54812,1.99514E+11,1.15047E+11
9/15/20,10787.42191,1.97499E+11,1.14891E+11
9/14/20,10675.89281,1.91181E+11,1.14797E+11
9/13/20,10331.92854,1.93226E+11,1.14732E+11
9/12/20,10443.55161,1.9231E+11,1.14723E+11
9/11/20,10393.9895,1.91316E+11,1.14718E+11
9/10/20,10341.45863,1.89092E+11,1.14717E+11
9/9/20,10222.13697,1.87329E+11,1.14695E+11
9/8/20,10127.99959,1.91932E+11,1.14702E+11
9/7/20,10374.65528,1.89701E+11,1.14741E+11
9/6/20,10255.26237,1.88067E+11,1.14748E+11
9/5/20,10169.71166,1.93495E+11,1.14743E+11
9/4/20,10472.97974,1.87982E+11,1.14806E+11
9/3/20,10160.90589,2.10675E+11,1.14773E+11
9/2/20,11399.38966,2.2053E+11,1.14955E+11
9/1/20,11937.10102,2.15483E+11,1.14914E+11
8/31/20,11656.27421,2.16562E+11,1.14657E+11
8/30/20,11714.42892,2.12127E+11,1.14504E+11
8/29/20,11472.98701,2.13199E+11,1.144E+11
8/28/20,11535.3576,2.09437E+11,1.1438E+11
8/27/20,11333.68925,2.11856E+11,1.14238E+11
8/26/20,11467.14873,2.09337E+11,1.14194E+11
8/25/20,11326.09962,2.17203E+11,1.14112E+11
8/24/20,11756.99816,2.15289E+11,1.14068E+11
8/23/20,11654.50099,2.15711E+11,1.13938E+11
8/22/20,11669.78527,2.12974E+11,1.13892E+11
8/21/20,11531.1448,2.1919E+11,1.13833E+11
8/20/20,11867.15536,2.17273E+11,1.13745E+11
8/19/20,11758.68126,2.20828E+11,1.13616E+11
8/18/20,11958.29446,2.27239E+11,1.1355E+11
8/17/20,12297.42135,2.20015E+11,1.13448E+11
8/16/20,11916.51479,2.19052E+11,1.13034E+11
8/15/20,11859.31566,2.17467E+11,1.12936E+11
8/14/20,11776.73811,2.17823E+11,1.12826E+11
8/13/20,11795.65869,2.13599E+11,1.12653E+11
8/12/20,11570.11966,2.10283E+11,1.12469E+11
8/11/20,11390.09388,2.19696E+11,1.12335E+11
8/10/20,11903.36351,2.15757E+11,1.1217E+11
8/9/20,11687.57358,2.17315E+11,1.12005E+11
8/8/20,11772.00977,2.14191E+11,1.11859E+11
8/7/20,11603.64555,2.17305E+11,1.11621E+11
8/6/20,11769.46897,2.1696E+11,1.11287E+11
8/5/20,11755.60619,2.06658E+11,1.10845E+11
8/4/20,11197.40486,2.07275E+11,1.10515E+11
8/3/20,11231.03193,2.04301E+11,1.10406E+11
8/2/20,11071.16041,2.17951E+11,1.10044E+11
8/1/20,11817.394,2.09532E+11,1.09975E+11
7/31/20,11353.02931,2.0514E+11,1.09788E+11
7/30/20,11114.60513,2.05008E+11,1.09568E+11
7/29/20,11111.82703,2.01774E+11,1.09365E+11
7/28/20,10930.20617,2.03853E+11,1.09151E+11
7/27/20,11047.08655,1.83484E+11,1.08824E+11
7/26/20,9940.629898,1.79191E+11,1.0833E+11
7/25/20,9713.542765,1.76213E+11,1.08243E+11
7/24/20,9561.660406,1.77357E+11,1.08177E+11
7/23/20,9613.60523,1.76053E+11,1.08127E+11
7/22/20,9530.351277,1.73308E+11,1.08042E+11
7/21/20,9394.466919,1.69006E+11,1.07949E+11
7/20/20,9161.410422,1.70048E+11,1.07894E+11
7/19/20,9213.444769,1.69254E+11,1.07885E+11
7/18/20,9172.97175,1.68832E+11,1.07851E+11
7/17/20,9154.080708,1.68434E+11,1.07836E+11
7/16/20,9130.581338,1.69557E+11,1.0783E+11
7/15/20,9190.168182,1.707E+11,1.0782E+11
7/14/20,9255.537821,1.7034E+11,1.07775E+11
7/13/20,9241.207444,1.71596E+11,1.07713E+11
7/12/20,9302.756004,1.70296E+11,1.07699E+11
7/11/20,9233.317787,1.71315E+11,1.07677E+11
7/10/20,9288.481629,1.70301E+11,1.07662E+11
7/9/20,9233.148574,1.74011E+11,1.07636E+11
7/8/20,9438.60717,1.70645E+11,1.07607E+11
7/7/20,9257.454062,1.72296E+11,1.07446E+11
7/6/20,9346.721638,1.67351E+11,1.07422E+11
7/5/20,9076.519365,1.68473E+11,1.07361E+11
7/4/20,9138.262894,1.66946E+11,1.07351E+11
7/3/20,9059.48484,1.6755E+11,1.07331E+11
7/2/20,9088.744013,1.7024E+11,1.07317E+11
7/1/20,9236.616397,1.68417E+11,1.07318E+11
6/30/20,9158.901577,1.69303E+11,1.07283E+11
6/29/20,9180.793174,1.6795E+11,1.0723E+11
6/28/20,9112.658752,1.65925E+11,1.07195E+11
6/27/20,9003.726084,1.68701E+11,1.07182E+11
6/26/20,9155.678027,1.70262E+11,1.07185E+11
6/25/20,9242.103388,1.71315E+11,1.06904E+11
6/24/20,9287.57047,1.77251E+11,1.06919E+11
6/23/20,9621.789561,1.78512E+11,1.06965E+11
6/22/20,9688.285777,1.71266E+11,1.06904E+11
6/21/20,9287.670367,1.7235E+11,1.06799E+11
6/20/20,9353.659753,1.71257E+11,1.06771E+11
6/19/20,9299.224369,1.72717E+11,1.06741E+11
6/18/20,9376.346355,1.7421E+11,1.06745E+11
6/17/20,9454.740879,1.75454E+11,1.06476E+11
6/16/20,9525.1081,1.73628E+11,1.06458E+11
6/15/20,9428.160141,1.71831E+11,1.06397E+11
6/14/20,9334.807055,1.74479E+11,1.0635E+11
6/13/20,9472.327798,1.74205E+11,1.06331E+11
6/12/20,9462.250729,1.70982E+11,1.06307E+11
6/11/20,9267.579317,1.82043E+11,1.06268E+11
6/10/20,9888.807412,1.80011E+11,1.06325E+11
6/9/20,9778.164655,1.80111E+11,1.06247E+11
6/8/20,9785.435997,1.79467E+11,1.06172E+11
6/7/20,9751.488718,1.7797E+11,1.05981E+11
6/6/20,9666.542288,1.77059E+11,1.05941E+11
6/5/20,9617.090421,1.80162E+11,1.05895E+11
6/4/20,9788.178936,1.77711E+11,1.05871E+11
6/3/20,9665.937361,1.75437E+11,1.05756E+11
6/2/20,9519.293396,1.87975E+11,1.05677E+11
6/1/20,10207.83756,1.73801E+11,1.05704E+11
5/31/20,9444.414656,1.78502E+11,1.05338E+11
5/30/20,9698.898059,1.73331E+11,1.05326E+11
5/29/20,9422.103159,1.76046E+11,1.05268E+11
5/28/20,9577.691532,1.6939E+11,1.05214E+11
5/27/20,9204.400057,1.62652E+11,1.05135E+11
5/26/20,8840.038051,1.63632E+11,1.05058E+11
5/25/20,8898.028611,1.64111E+11,1.05066E+11
5/24/20,8714.093912,1.68771E+11,1.05124E+11
5/23/20,9178.907038,1.68588E+11,1.05147E+11
5/22/20,9169.589736,1.66337E+11,1.05113E+11
5/21/20,9057.416448,1.7477E+11,1.05105E+11
5/20/20,9507.786548,1.79906E+11,1.05157E+11
5/19/20,9778.849823,1.7921E+11,1.05129E+11
5/18/20,9752.214888,1.77891E+11,1.04976E+11
5/17/20,9678.114832,1.72545E+11,1.04772E+11
5/16/20,9385.357366,1.71117E+11,1.04702E+11
5/15/20,9309.271876,1.79998E+11,1.04665E+11
5/14/20,9793.74407,1.71052E+11,1.04631E+11
5/13/20,9323.857754,1.62077E+11,1.0445E+11
5/12/20,8817.972242,1.58199E+11,1.04264E+11
5/11/20,8568.403635,1.60712E+11,1.04255E+11
5/10/20,8726.84714,1.75322E+11,1.04353E+11
5/9/20,9538.897857,1.80351E+11,1.04402E+11
5/8/20,9809.862757,1.83558E+11,1.04383E+11
5/7/20,9999.511737,1.68383E+11,1.04151E+11
5/6/20,9155.684258,1.66081E+11,1.03414E+11
5/5/20,9028.860592,1.63267E+11,1.03161E+11
5/4/20,8886.182931,1.63513E+11,1.03064E+11
5/3/20,8903.399225,1.64817E+11,1.02966E+11
5/2/20,8982.89054,1.62044E+11,1.02885E+11
5/1/20,8829.83841,1.58664E+11,1.02784E+11
4/30/20,8626.555604,1.61352E+11,1.026E+11
4/29/20,8785.316071,1.42396E+11,1.0234E+11
4/28/20,7753.418369,1.42942E+11,1.01543E+11
4/27/20,7786.530477,1.41282E+11,1.01505E+11
4/26/20,7701.736565,1.38474E+11,1.01292E+11
4/25/20,7543.924522,1.37773E+11,1.01252E+11
4/24/20,7514.126301,1.37343E+11,1.01219E+11
4/23/20,7486.852624,1.3085E+11,1.01146E+11
4/22/20,7135.508417,1.2563E+11,1.01042E+11
4/21/20,6857.303401,1.25383E+11,1.01006E+11
4/20/20,6837.716266,1.30828E+11,1.0102E+11
4/19/20,7130.827026,1.33186E+11,1.01077E+11
4/18/20,7257.529738,1.29058E+11,1.01068E+11
4/17/20,7036.315819,1.30425E+11,1.0103E+11
4/16/20,7073.715855,1.21502E+11,1.01018E+11
4/15/20,6714.480926,1.25933E+11,1.00976E+11
4/14/20,6875.383794,1.25646E+11,1.01016E+11
4/13/20,6855.122402,1.26743E+11,1.01013E+11
4/12/20,6911.609897,1.26312E+11,1.01028E+11
4/11/20,6888.287613,1.25973E+11,1.01013E+11
4/10/20,6870.103234,1.3336E+11,1.01011E+11
4/9/20,7293.342316,1.35064E+11,1.01401E+11
4/8/20,7370.322853,1.32305E+11,1.01372E+11
4/7/20,7199.711599,1.34468E+11,1.01303E+11
4/6/20,7342.581922,1.2415E+11,1.01329E+11
4/5/20,6780.268408,1.25839E+11,1.0116E+11
4/4/20,6872.605219,1.23484E+11,1.01144E+11
4/3/20,6740.347724,1.24671E+11,1.01125E+11
4/2/20,6799.219403,1.21807E+11,1.01128E+11
4/1/20,6661.999749,1.17598E+11,1.0111E+11
3/31/20,6426.076516,1.17154E+11,1.01389E+11
3/30/20,6406.941005,1.07831E+11,1.01427E+11
3/29/20,5879.887346,1.14527E+11,1.01442E+11
3/28/20,6251.315362,1.16607E+11,1.01531E+11
3/27/20,6368.677836,1.23632E+11,1.0158E+11
3/26/20,6718.236473,1.22507E+11,1.01637E+11
3/25/20,6689.614807,1.23775E+11,1.01603E+11
3/24/20,6767.965342,1.1891E+11,1.01626E+11
3/23/20,6495.929717,1.06498E+11,1.01443E+11
3/22/20,5820.527343,1.13385E+11,1.01404E+11
3/21/20,6194.187191,1.13874E+11,1.0142E+11
3/20/20,6204.773951,1.13198E+11,1.01422E+11
3/19/20,6184.820416,98887832189,1.0159E+11
3/18/20,5411.842018,97978329054,1.015E+11
3/17/20,5336.203408,92093367860,1.01566E+11
3/16/20,5041.082209,98090324376,1.0172E+11
3/15/20,5348.231594,95360771097,1.02138E+11
3/14/20,5204.732144,1.0286E+11,1.02244E+11
3/13/20,5632.209299,88391666659,1.02576E+11
3/12/20,4842.943407,1.45487E+11,1.03245E+11
3/11/20,7940.986248,1.44239E+11,1.05442E+11
3/10/20,7895.316673,1.4536E+11,1.05701E+11
3/9/20,7933.621167,1.47087E+11,1.05804E+11
3/8/20,8041.740678,1.62708E+11,1.05979E+11
3/7/20,8890.389941,1.67278E+11,1.06045E+11
3/6/20,9155.513204,1.65527E+11,1.06044E+11
3/5/20,9069.864635,1.60059E+11,1.05987E+11
3/4/20,8758.234259,1.60055E+11,1.05945E+11
3/3/20,8763.216084,1.6291E+11,1.06192E+11
3/2/20,8919.100578,1.56234E+11,1.06151E+11
3/1/20,8524.001916,1.56091E+11,1.06079E+11
2/29/20,8527.351305,1.59105E+11,1.06095E+11
2/28/20,8704.479409,1.60791E+11,1.06116E+11
2/27/20,8816.775218,1.60467E+11,1.06121E+11
2/26/20,8783.752232,1.7001E+11,1.06174E+11
2/25/20,9310.294008,1.76301E+11,1.06265E+11
2/24/20,9658.346456,1.82139E+11,1.06136E+11
2/23/20,9967.662667,1.76323E+11,1.06103E+11
2/22/20,9667.032271,1.76706E+11,1.06022E+11
2/21/20,9689.543722,1.75174E+11,1.05983E+11
2/20/20,9606.993073,1.75053E+11,1.05931E+11
2/19/20,9597.029282,1.85663E+11,1.05934E+11
2/18/20,10187.49141,1.77024E+11,1.05919E+11
2/17/20,9710.939967,1.81331E+11,1.05623E+11
2/16/20,9923.494739,1.80526E+11,1.05616E+11
2/15/20,9900.113936,1.88539E+11,1.05559E+11
2/14/20,10361.37442,1.86528E+11,1.05554E+11
2/13/20,10233.33196,1.8839E+11,1.05427E+11
2/12/20,10333.13668,1.8712E+11,1.05297E+11
2/11/20,10264.11838,1.79589E+11,1.05147E+11
2/10/20,9849.282206,1.84966E+11,1.04922E+11
2/9/20,10159.05649,1.80224E+11,1.04642E+11
2/8/20,9899.872501,1.78556E+11,1.04512E+11
2/7/20,9800.574195,1.77725E+11,1.04355E+11
2/6/20,9759.720675,1.7502E+11,1.03939E+11
2/5/20,9608.120945,1.66818E+11,1.03645E+11
2/4/20,9166.702234,1.69328E+11,1.03521E+11
2/3/20,9282.608816,1.69986E+11,1.03481E+11
2/2/20,9322.457546,1.71046E+11,1.03399E+11
2/1/20,9376.124127,1.70064E+11,1.03393E+11
1/31/20,9335.795676,1.72895E+11,1.0334E+11
1/30/20,9499.85878,1.69062E+11,1.03145E+11
1/29/20,9285.320795,1.70856E+11,1.02945E+11
1/28/20,9382.044148,1.61926E+11,1.02738E+11
1/27/20,8889.586291,1.56724E+11,1.02593E+11
1/26/20,8598.439479,1.51723E+11,1.02504E+11
1/25/20,8332.856577,1.53461E+11,1.02462E+11
1/24/20,8427.193211,1.52602E+11,1.02436E+11
1/23/20,8382.329887,1.57553E+11,1.0238E+11
1/22/20,8660.073547,1.58689E+11,1.0237E+11
1/21/20,8720.051013,1.56928E+11,1.02344E+11
1/20/20,8625.588795,1.58147E+11,1.02297E+11
1/19/20,8695.793841,1.61253E+11,1.02291E+11
1/18/20,8909.177453,1.61634E+11,1.02286E+11
1/17/20,8897.992114,1.57579E+11,1.02237E+11
1/16/20,8672.236729,1.59901E+11,1.02123E+11
1/15/20,8811.38787,1.59948E+11,1.02021E+11
1/14/20,8811.048973,1.47187E+11,1.01841E+11
1/13/20,8107.084307,1.48466E+11,1.0152E+11
1/12/20,8178.855607,1.45643E+11,1.01479E+11
1/11/20,8017.505113,1.48602E+11,1.01438E+11
1/10/20,8192.129659,1.41942E+11,1.01417E+11
1/9/20,7809.204149,1.46008E+11,1.01334E+11
1/8/20,8049.861002,1.4821E+11,1.01276E+11
1/7/20,8157.183327,1.41065E+11,1.01219E+11
1/6/20,7761.531233,1.33362E+11,1.01127E+11
1/5/20,7353.340005,1.33611E+11,1.01049E+11
1/4/20,7342.932133,1.32912E+11,1.01036E+11
1/3/20,7334.642937,1.26037E+11,1.01042E+11
1/2/20,6947.972833,1.30677E+11,1.00996E+11
1/1/20,7181.337264,1.3E+11,1.0101E+11
12/31/19,7169.576504,1.31285E+11,1.01001E+11
12/30/19,7222.376674,1.33679E+11,1.01025E+11
12/29/19,7382.121245,1.32872E+11,1.01012E+11
12/28/19,7307.054969,1.31653E+11,1.01116E+11
12/27/19,7245.496539,1.3093E+11,1.01107E+11
12/26/19,7194.746152,1.30636E+11,1.01125E+11
12/25/19,7193.137754,1.31694E+11,1.01137E+11
12/24/19,7252.125135,1.32918E+11,1.01299E+11
12/23/19,7316.510251,1.36253E+11,1.01288E+11
12/22/19,7503.997004,1.29728E+11,1.01295E+11
12/21/19,7131.788629,1.30306E+11,1.01264E+11
12/20/19,7190.812862,1.29522E+11,1.01259E+11
12/19/19,7147.994551,1.32233E+11,1.01238E+11
12/18/19,7288.5003,1.201E+11,1.0124E+11
12/17/19,6618.676243,1.24937E+11,1.01311E+11
12/16/19,6885.725362,1.29041E+11,1.01438E+11
12/15/19,7117.330825,1.28332E+11,1.01507E+11
12/14/19,7064.29061,1.31485E+11,1.01502E+11
12/13/19,7252.754675,1.30168E+11,1.01523E+11
12/12/19,7189.968177,1.30526E+11,1.01527E+11
12/11/19,7203.528428,1.30707E+11,1.01566E+11
12/10/19,7222.065872,1.32928E+11,1.01614E+11
12/9/19,7338.702912,1.36472E+11,1.01659E+11
12/8/19,7516.469112,1.35368E+11,1.01694E+11
12/7/19,7501.204667,1.36218E+11,1.01687E+11
12/6/19,7543.383362,1.34264E+11,1.01682E+11
12/5/19,7392.657413,1.3027E+11,1.01709E+11
12/4/19,7196.763418,1.31803E+11,1.01736E+11
12/3/19,7312.750677,1.31984E+11,1.01807E+11
12/2/19,7309.652062,1.3415E+11,1.01879E+11
12/1/19,7403.391541,1.36388E+11,1.0195E+11
11/30/19,7553.244586,1.39918E+11,1.0197E+11
11/29/19,7751.242788,1.34454E+11,1.0203E+11
11/28/19,7430.981868,1.36238E+11,1.02018E+11
11/27/19,7517.313128,1.29299E+11,1.02039E+11
11/26/19,7163.506877,1.29122E+11,1.02074E+11
11/25/19,7121.362302,1.25443E+11,1.02188E+11
11/24/19,6910.514948,1.31886E+11,1.02285E+11
11/23/19,7320.293882,1.31788E+11,1.02303E+11
11/22/19,7277.452237,1.37862E+11,1.02417E+11
11/21/19,7617.449633,1.46024E+11,1.02677E+11
11/20/19,8072.235783,1.47155E+11,1.02831E+11
11/19/19,8121.691814,1.47666E+11,1.02879E+11
11/18/19,8172.772951,1.5352E+11,1.02904E+11
11/17/19,8501.590784,1.53503E+11,1.02968E+11
11/16/19,8473.622431,1.52998E+11,1.02956E+11
11/15/19,8463.451943,1.56022E+11,1.02955E+11
11/14/19,8633.587387,1.58783E+11,1.02974E+11
11/13/19,8759.695424,1.59159E+11,1.02986E+11
11/12/19,8804.741551,1.57661E+11,1.028E+11
11/11/19,8720.637398,1.63226E+11,1.02763E+11
11/10/19,9036.411463,1.59028E+11,1.02768E+11
11/9/19,8803.606776,1.58202E+11,1.02726E+11
11/8/19,8764.202068,1.66092E+11,1.0273E+11
11/7/19,9202.015061,1.68594E+11,1.02811E+11
11/6/19,9339.096593,1.68155E+11,1.02772E+11
11/5/19,9304.273961,1.6993E+11,1.02742E+11
11/4/19,9410.427112,1.66158E+11,1.03009E+11
11/3/19,9204.687721,1.67957E+11,1.02936E+11
11/2/19,9302.58199,1.66983E+11,1.02929E+11
11/1/19,9242.151432,1.65215E+11,1.02884E+11
10/31/19,9152.606229,1.65314E+11,1.02713E+11
10/30/19,9162.325919,1.7007E+11,1.02671E+11
10/29/19,9426.280975,1.66232E+11,1.02642E+11
10/28/19,9223.30726,1.72248E+11,1.02483E+11
10/27/19,9553.123072,1.66934E+11,1.0231E+11
10/26/19,9258.299468,1.56305E+11,1.02194E+11
10/25/19,8665.676948,1.33968E+11,1.01895E+11
10/24/19,7426.48087,1.3471E+11,1.01681E+11
10/23/19,7472.343379,1.44657E+11,1.01871E+11
10/22/19,8022.927961,1.48051E+11,1.02065E+11
10/21/19,8214.942109,1.48505E+11,1.02096E+11
10/20/19,8236.203433,1.43588E+11,1.02124E+11
10/19/19,7966.382533,1.43444E+11,1.02096E+11
10/18/19,7955.602513,1.45503E+11,1.02087E+11
10/17/19,8077.712745,1.44049E+11,1.02117E+11
10/16/19,7993.767296,1.46824E+11,1.02138E+11
10/15/19,8162.382926,1.50435E+11,1.02188E+11
10/14/19,8353.018517,1.49148E+11,1.0227E+11
10/13/19,8279.460136,1.49547E+11,1.01796E+11
10/12/19,8306.740969,1.48786E+11,1.01801E+11
10/11/19,8263.912961,1.54558E+11,1.0178E+11
10/10/19,8570.234352,1.54592E+11,1.01818E+11
10/9/19,8578.59619,1.47269E+11,1.01809E+11
10/8/19,8176.242879,1.47764E+11,1.01768E+11
10/7/19,8202.503792,1.41504E+11,1.01754E+11
10/6/19,7863.607175,1.46631E+11,1.01741E+11
10/5/19,8143.870321,1.46707E+11,1.01778E+11
10/4/19,8146.80332,1.48255E+11,1.01774E+11
10/3/19,8241.702544,1.50786E+11,1.01801E+11
10/2/19,8378.239921,1.49657E+11,1.01839E+11
10/1/19,8318.201508,1.49444E+11,1.01847E+11
9/30/19,8306.647172,1.44942E+11,1.01924E+11
9/29/19,8054.06044,1.47753E+11,1.01939E+11
9/28/19,8212.507756,1.47338E+11,1.01966E+11
9/27/19,8195.473572,1.44913E+11,1.02019E+11
9/26/19,8063.927729,1.5177E+11,1.02013E+11
9/25/19,8437.537039,1.53388E+11,1.02366E+11
9/24/19,8530.168521,1.74033E+11,1.02581E+11
9/23/19,9696.591657,1.80102E+11,1.02822E+11
9/22/19,10027.94002,1.79576E+11,1.02857E+11
9/21/19,9986.093585,1.82535E+11,1.02832E+11
9/20/19,10169.5391,1.84611E+11,1.02821E+11
9/19/19,10253.95035,1.82559E+11,1.02785E+11
9/18/19,10160.73348,1.83153E+11,1.02739E+11
9/17/19,10194.58931,1.84528E+11,1.02605E+11
9/16/19,10269.09079,1.85071E+11,1.02557E+11
9/15/19,10311.4165,1.86017E+11,1.02531E+11
9/14/19,10360.84255,1.85903E+11,1.02492E+11
9/13/19,10363.27365,1.87245E+11,1.02444E+11
9/12/19,10427.4184,1.82345E+11,1.02374E+11
9/11/19,10163.57336,1.81543E+11,1.02287E+11
